user_id,item_id,rating,reward
11,763,2,0.0
11,977,1,0.0
12,47,4,1.0
12,82,5,1.0
12,147,5,1.0
12,156,4,1.0
12,261,4,1.0
12,392,4,1.0
12,475,4,1.0
12,572,5,1.0
12,586,4,1.0
12,682,4,1.0
13,79,1,0.0
13,157,1,0.0
13,307,1,0.0
13,377,2,0.0
13,475,1,0.0
13,510,1,0.0
13,517,1,0.0
13,600,1,0.0
13,610,1,0.0
13,670,2,0.0
14,115,1,0.0
14,196,3,0.0
14,294,1,0.0
14,323,1,0.0
14,443,1,0.0
14,477,1,0.0
14,519,1,0.0
14,690,1,0.0
14,862,1,0.0
14,910,1,0.0
15,34,4,1.0
15,72,2,0.0
15,132,4,1.0
15,263,3,0.0
15,424,3,0.0
15,558,2,0.0
15,769,3,0.0
15,778,3,0.0
15,841,2,0.0
15,854,4,1.0
16,23,4,1.0
16,27,1,0.0
16,32,1,0.0
16,139,1,0.0
16,153,3,0.0
16,216,1,0.0
16,309,2,0.0
16,319,2,0.0
16,456,1,0.0
16,959,1,0.0
17,4,1,0.0
17,49,4,1.0
17,162,1,0.0
17,543,4,1.0
17,574,4,1.0
17,597,1,0.0
17,613,3,0.0
17,621,1,0.0
17,731,1,0.0
17,918,4,1.0
18,11,1,0.0
18,310,2,0.0
18,413,2,0.0
18,568,2,0.0
18,627,2,0.0
18,743,2,0.0
18,749,2,0.0
18,755,2,0.0
18,824,2,0.0
19,78,2,0.0
19,158,1,0.0
19,245,2,0.0
19,423,2,0.0
19,436,1,0.0
19,467,1,0.0
19,619,2,0.0
19,698,1,0.0
19,781,1,0.0
19,969,3,0.0
20,52,1,0.0
20,241,1,0.0
20,349,2,0.0
20,352,3,0.0
20,500,1,0.0
20,776,2,0.0
20,791,2,0.0
20,841,1,0.0
20,873,2,0.0
20,996,2,0.0
21,20,2,0.0
21,79,1,0.0
21,141,2,0.0
21,157,1,0.0
21,169,2,0.0
21,457,1,0.0
21,676,1,0.0
21,844,3,0.0
21,873,1,0.0
22,78,1,0.0
22,165,4,1.0
22,312,3,0.0
22,621,3,0.0
22,774,1,0.0
22,847,1,0.0
22,874,1,0.0
22,898,1,0.0
22,904,5,1.0
22,937,4,1.0
23,178,2,0.0
23,235,2,0.0
23,251,4,1.0
23,567,3,0.0
23,579,4,1.0
23,705,2,0.0
23,730,3,0.0
23,844,1,0.0
23,914,2,0.0
23,979,2,0.0
24,96,3,0.0
24,111,3,0.0
24,212,4,1.0
24,270,3,0.0
24,281,3,0.0
24,668,3,0.0
24,800,3,0.0
24,894,3,0.0
24,951,3,0.0
24,962,3,0.0
25,283,1,0.0
25,335,4,1.0
25,368,1,0.0
25,400,1,0.0
25,447,5,1.0
25,504,3,0.0
25,561,1,0.0
25,705,2,0.0
25,747,2,0.0
25,783,1,0.0
26,109,3,0.0
26,300,3,0.0
26,302,4,1.0
26,363,3,0.0
26,526,2,0.0
26,865,5,1.0
26,874,1,0.0
26,930,2,0.0
27,56,4,1.0
27,193,5,1.0
27,296,2,0.0
27,359,2,0.0
27,474,4,1.0
27,559,2,0.0
27,694,1,0.0
27,915,2,0.0
27,924,1,0.0
28,60,3,0.0
28,70,2,0.0
28,119,3,0.0
28,269,3,0.0
28,504,2,0.0
28,591,2,0.0
28,715,4,1.0
28,731,2,0.0
28,760,1,0.0
29,117,1,0.0
29,168,2,0.0
29,254,5,1.0
29,286,2,0.0
29,325,3,0.0
29,327,1,0.0
29,340,4,1.0
29,359,1,0.0
29,455,1,0.0
29,549,1,0.0
30,300,1,0.0
30,459,2,0.0
30,500,1,0.0
30,606,1,0.0
30,659,1,0.0
30,712,4,1.0
30,751,1,0.0
30,793,1,0.0
30,939,1,0.0
30,992,1,0.0
31,51,1,0.0
31,100,1,0.0
31,560,1,0.0
31,618,1,0.0
31,697,1,0.0
31,783,2,0.0
31,907,1,0.0
31,945,3,0.0
31,978,1,0.0
32,44,2,0.0
32,237,3,0.0
32,551,3,0.0
32,606,1,0.0
32,725,1,0.0
32,754,2,0.0
32,903,4,1.0
32,979,3,0.0
33,63,3,0.0
33,115,3,0.0
33,308,3,0.0
33,346,2,0.0
33,396,2,0.0
33,533,3,0.0
33,569,2,0.0
33,809,2,0.0
33,823,3,0.0
33,940,2,0.0
34,37,2,0.0
34,85,3,0.0
34,123,3,0.0
34,215,1,0.0
34,245,3,0.0
34,480,1,0.0
34,515,3,0.0
34,554,3,0.0
34,642,2,0.0
34,656,2,0.0
35,8,2,0.0
35,92,4,1.0
35,114,2,0.0
35,254,1,0.0
35,415,1,0.0
35,507,4,1.0
35,559,2,0.0
35,579,1,0.0
35,619,1,0.0
35,899,1,0.0
36,128,1,0.0
36,225,2,0.0
36,435,1,0.0
36,654,1,0.0
36,721,1,0.0
36,769,1,0.0
36,838,1,0.0
36,914,1,0.0
36,927,1,0.0
36,948,2,0.0
37,11,4,1.0
37,77,5,1.0
37,133,3,0.0
37,196,1,0.0
37,220,1,0.0
37,352,2,0.0
37,374,1,0.0
37,545,1,0.0
37,780,3,0.0
37,945,4,1.0
38,132,3,0.0
38,178,1,0.0
38,362,1,0.0
38,433,1,0.0
38,569,3,0.0
38,613,2,0.0
38,702,2,0.0
38,872,2,0.0
38,940,1,0.0
39,22,1,0.0
39,243,2,0.0
39,257,1,0.0
39,519,3,0.0
39,577,1,0.0
39,668,1,0.0
39,731,1,0.0
39,800,1,0.0
39,917,2,0.0
40,41,2,0.0
40,104,1,0.0
40,128,1,0.0
40,166,1,0.0
40,215,2,0.0
40,255,1,0.0
40,320,1,0.0
40,408,2,0.0
40,910,1,0.0
40,999,1,0.0
41,86,1,0.0
41,108,1,0.0
41,168,1,0.0
41,176,1,0.0
41,184,1,0.0
41,294,1,0.0
41,495,1,0.0
41,743,1,0.0
41,881,2,0.0
42,47,1,0.0
42,120,2,0.0
42,124,3,0.0
42,468,4,1.0
42,505,1,0.0
42,701,1,0.0
42,819,2,0.0
42,840,1,0.0
42,871,1,0.0
42,901,1,0.0
43,52,1,0.0
43,178,1,0.0
43,258,1,0.0
43,282,5,1.0
43,567,2,0.0
43,655,3,0.0
43,838,1,0.0
43,920,2,0.0
43,950,2,0.0
44,30,1,0.0
44,107,1,0.0
44,414,1,0.0
44,463,1,0.0
44,616,1,0.0
44,666,1,0.0
44,709,2,0.0
44,788,2,0.0
44,813,1,0.0
45,95,1,0.0
45,265,1,0.0
45,342,5,1.0
45,345,2,0.0
45,568,2,0.0
45,643,1,0.0
45,722,4,1.0
45,740,5,1.0
45,763,4,1.0
45,843,3,0.0
46,161,1,0.0
46,228,1,0.0
46,418,2,0.0
46,431,1,0.0
46,496,1,0.0
46,758,3,0.0
46,793,1,0.0
46,800,2,0.0
46,969,1,0.0
46,997,1,0.0
47,2,2,0.0
47,35,1,0.0
47,239,2,0.0
47,278,2,0.0
47,345,2,0.0
47,459,2,0.0
47,528,2,0.0
47,751,2,0.0
47,842,2,0.0
47,861,2,0.0
48,42,1,0.0
48,102,1,0.0
48,240,1,0.0
48,391,1,0.0
48,560,2,0.0
48,593,3,0.0
48,900,1,0.0
48,908,3,0.0
49,17,3,0.0
49,272,1,0.0
49,307,1,0.0
49,328,1,0.0
49,359,1,0.0
49,740,2,0.0
49,935,3,0.0
49,950,2,0.0
49,977,1,0.0
50,53,3,0.0
50,243,2,0.0
50,321,1,0.0
50,354,1,0.0
50,534,1,0.0
50,559,1,0.0
50,619,1,0.0
50,825,1,0.0
50,905,3,0.0
50,972,1,0.0
51,227,1,0.0
51,290,1,0.0
51,332,1,0.0
51,521,1,0.0
51,647,2,0.0
51,699,1,0.0
51,911,4,1.0
51,930,1,0.0
52,4,2,0.0
52,56,2,0.0
52,163,1,0.0
52,180,1,0.0
52,446,1,0.0
52,510,1,0.0
52,579,1,0.0
52,618,3,0.0
52,697,1,0.0
52,839,2,0.0
53,30,2,0.0
53,155,3,0.0
53,403,2,0.0
53,516,2,0.0
53,530,2,0.0
53,539,3,0.0
53,547,2,0.0
53,612,1,0.0
53,711,2,0.0
53,999,2,0.0
54,98,1,0.0
54,194,1,0.0
54,250,1,0.0
54,291,5,1.0
54,622,1,0.0
54,688,3,0.0
54,772,4,1.0
54,837,3,0.0
54,910,3,0.0
55,90,1,0.0
55,218,1,0.0
55,221,1,0.0
55,321,1,0.0
55,480,1,0.0
55,533,2,0.0
55,753,1,0.0
55,862,1,0.0
55,903,1,0.0
56,59,1,0.0
56,330,3,0.0
56,464,1,0.0
56,569,1,0.0
56,649,3,0.0
56,708,3,0.0
56,717,1,0.0
56,734,1,0.0
56,751,3,0.0
56,922,3,0.0
57,18,2,0.0
57,75,2,0.0
57,158,2,0.0
57,392,2,0.0
57,545,2,0.0
57,605,2,0.0
57,691,2,0.0
57,798,2,0.0
57,843,2,0.0
57,973,2,0.0
58,100,1,0.0
58,404,1,0.0
58,438,3,0.0
58,461,1,0.0
58,475,1,0.0
58,740,1,0.0
58,771,1,0.0
58,791,1,0.0
58,822,1,0.0
58,940,1,0.0
59,42,1,0.0
59,208,1,0.0
59,328,1,0.0
59,467,1,0.0
59,594,1,0.0
59,643,1,0.0
59,744,1,0.0
59,809,1,0.0
59,950,1,0.0
60,118,3,0.0
60,193,3,0.0
60,205,3,0.0
60,462,5,1.0
60,805,2,0.0
60,820,2,0.0
60,881,1,0.0
60,978,2,0.0
61,21,2,0.0
61,43,2,0.0
61,97,3,0.0
61,191,3,0.0
61,225,2,0.0
61,236,2,0.0
61,535,2,0.0
61,798,2,0.0
61,803,2,0.0
61,881,1,0.0
62,94,1,0.0
62,158,1,0.0
62,195,2,0.0
62,205,2,0.0
62,340,3,0.0
62,473,2,0.0
62,560,1,0.0
62,664,3,0.0
62,784,2,0.0
63,66,2,0.0
63,291,2,0.0
63,459,2,0.0
63,571,2,0.0
63,575,3,0.0
63,625,2,0.0
63,715,2,0.0
63,912,2,0.0
63,938,1,0.0
63,947,2,0.0
64,63,1,0.0
64,146,1,0.0
64,275,1,0.0
64,330,1,0.0
64,586,1,0.0
64,655,1,0.0
64,709,1,0.0
64,950,1,0.0
64,958,1,0.0
65,138,2,0.0
65,261,3,0.0
65,268,4,1.0
65,420,3,0.0
65,460,4,1.0
65,619,2,0.0
65,774,2,0.0
65,808,1,0.0
65,830,3,0.0
65,845,3,0.0
66,243,1,0.0
66,434,1,0.0
66,536,1,0.0
66,626,1,0.0
66,838,3,0.0
66,861,1,0.0
66,866,3,0.0
66,903,1,0.0
66,909,3,0.0
67,131,2,0.0
67,152,2,0.0
67,221,2,0.0
67,302,2,0.0
67,317,3,0.0
67,450,1,0.0
67,498,1,0.0
67,537,2,0.0
67,641,3,0.0
68,209,5,1.0
68,255,5,1.0
68,319,4,1.0
68,323,4,1.0
68,533,5,1.0
68,546,4,1.0
68,620,4,1.0
68,828,4,1.0
68,924,3,0.0
68,951,5,1.0
69,43,1,0.0
69,432,1,0.0
69,528,1,0.0
69,593,1,0.0
69,763,1,0.0
69,788,1,0.0
69,928,1,0.0
69,932,1,0.0
69,959,1,0.0
69,966,1,0.0
70,247,1,0.0
70,257,1,0.0
70,315,2,0.0
70,528,1,0.0
70,579,1,0.0
70,716,1,0.0
70,779,1,0.0
70,885,2,0.0
70,960,1,0.0
70,984,1,0.0
71,62,2,0.0
71,67,2,0.0
71,91,2,0.0
71,115,2,0.0
71,165,3,0.0
71,310,3,0.0
71,667,3,0.0
71,700,2,0.0
71,843,4,1.0
72,71,2,0.0
72,202,1,0.0
72,504,3,0.0
72,601,4,1.0
72,605,2,0.0
72,827,2,0.0
72,834,3,0.0
72,859,2,0.0
72,890,3,0.0
73,14,1,0.0
73,47,1,0.0
73,97,1,0.0
73,167,1,0.0
73,231,1,0.0
73,245,1,0.0
73,399,1,0.0
73,532,3,0.0
73,834,1,0.0
73,890,1,0.0
74,97,2,0.0
74,200,3,0.0
74,268,4,1.0
74,295,2,0.0
74,336,3,0.0
74,409,3,0.0
74,510,2,0.0
74,861,2,0.0
74,862,2,0.0
75,17,1,0.0
75,210,1,0.0
75,238,1,0.0
75,322,1,0.0
75,472,1,0.0
75,494,1,0.0
75,597,1,0.0
75,613,1,0.0
75,914,1,0.0
76,58,1,0.0
76,152,4,1.0
76,232,2,0.0
76,429,1,0.0
76,464,3,0.0
76,773,4,1.0
76,818,2,0.0
76,925,1,0.0
76,926,3,0.0
77,21,1,0.0
77,136,1,0.0
77,169,1,0.0
77,256,1,0.0
77,264,1,0.0
77,266,3,0.0
77,395,4,1.0
77,622,2,0.0
77,716,3,0.0
77,833,1,0.0
78,380,1,0.0
78,435,1,0.0
78,515,1,0.0
78,531,1,0.0
78,590,1,0.0
78,612,1,0.0
78,730,1,0.0
78,806,3,0.0
78,880,1,0.0
78,934,1,0.0
79,278,1,0.0
79,290,1,0.0
79,440,2,0.0
79,484,1,0.0
79,502,1,0.0
79,523,2,0.0
79,808,1,0.0
79,944,1,0.0
80,165,1,0.0
80,302,1,0.0
80,340,3,0.0
80,347,1,0.0
80,489,1,0.0
80,541,2,0.0
80,682,1,0.0
80,828,2,0.0
80,909,1,0.0
80,984,1,0.0
81,82,1,0.0
81,93,4,1.0
81,215,1,0.0
81,265,1,0.0
81,272,1,0.0
81,447,1,0.0
81,637,1,0.0
81,661,2,0.0
81,755,2,0.0
81,797,1,0.0
82,29,2,0.0
82,97,1,0.0
82,155,1,0.0
82,280,4,1.0
82,443,1,0.0
82,469,2,0.0
82,581,1,0.0
82,706,2,0.0
82,726,1,0.0
82,861,2,0.0
83,0,4,1.0
83,35,2,0.0
83,60,2,0.0
83,135,2,0.0
83,227,2,0.0
83,655,1,0.0
83,663,2,0.0
83,718,2,0.0
83,773,1,0.0
83,842,1,0.0
84,61,3,0.0
84,158,5,1.0
84,395,5,1.0
84,406,2,0.0
84,414,2,0.0
84,460,1,0.0
84,661,3,0.0
84,897,4,1.0
84,998,1,0.0
85,165,2,0.0
85,215,1,0.0
85,242,1,0.0
85,268,2,0.0
85,272,2,0.0
85,404,3,0.0
85,563,1,0.0
85,625,2,0.0
85,874,2,0.0
85,951,3,0.0
86,99,2,0.0
86,217,1,0.0
86,274,2,0.0
86,399,2,0.0
86,745,3,0.0
86,851,2,0.0
86,866,3,0.0
86,912,3,0.0
87,50,2,0.0
87,104,2,0.0
87,126,4,1.0
87,218,2,0.0
87,367,1,0.0
87,372,4,1.0
87,396,1,0.0
87,511,1,0.0
87,846,1,0.0
87,993,1,0.0
88,182,1,0.0
88,218,1,0.0
88,226,1,0.0
88,284,1,0.0
88,448,1,0.0
88,587,1,0.0
88,699,1,0.0
88,765,1,0.0
88,840,1,0.0
89,123,1,0.0
89,180,5,1.0
89,222,3,0.0
89,558,3,0.0
89,630,4,1.0
89,644,4,1.0
89,687,4,1.0
89,688,1,0.0
89,912,2,0.0
90,81,1,0.0
90,136,1,0.0
90,405,1,0.0
90,414,1,0.0
90,433,1,0.0
90,478,1,0.0
90,574,2,0.0
90,594,1,0.0
90,736,1,0.0
90,765,1,0.0
91,49,3,0.0
91,300,1,0.0
91,311,2,0.0
91,471,4,1.0
91,551,3,0.0
91,557,1,0.0
91,589,2,0.0
91,602,2,0.0
91,813,2,0.0
92,96,1,0.0
92,150,2,0.0
92,152,4,1.0
92,348,4,1.0
92,385,3,0.0
92,485,4,1.0
92,584,3,0.0
92,656,1,0.0
92,734,1,0.0
92,992,1,0.0
93,0,1,0.0
93,47,1,0.0
93,91,1,0.0
93,109,1,0.0
93,173,1,0.0
93,252,1,0.0
93,319,1,0.0
93,353,1,0.0
93,593,2,0.0
93,732,1,0.0
94,96,1,0.0
94,106,1,0.0
94,152,2,0.0
94,177,1,0.0
94,272,1,0.0
94,318,3,0.0
94,459,1,0.0
94,585,1,0.0
94,654,1,0.0
94,966,2,0.0
95,20,1,0.0
95,73,1,0.0
95,202,1,0.0
95,515,1,0.0
95,702,1,0.0
95,763,1,0.0
95,970,1,0.0
95,985,1,0.0
96,33,1,0.0
96,70,1,0.0
96,143,1,0.0
96,390,1,0.0
96,430,1,0.0
96,514,1,0.0
96,526,1,0.0
96,562,1,0.0
96,762,1,0.0
96,824,1,0.0
97,91,2,0.0
97,95,1,0.0
97,206,1,0.0
97,421,1,0.0
97,440,3,0.0
97,520,1,0.0
97,751,1,0.0
97,787,1,0.0
97,804,2,0.0
98,201,1,0.0
98,324,1,0.0
98,474,2,0.0
98,596,2,0.0
98,599,1,0.0
98,609,1,0.0
98,692,1,0.0
98,708,1,0.0
98,817,2,0.0
98,872,1,0.0
99,33,4,1.0
99,259,3,0.0
99,270,2,0.0
99,303,3,0.0
99,376,2,0.0
99,529,3,0.0
99,611,3,0.0
99,760,1,0.0
99,794,4,1.0
99,873,3,0.0
100,41,3,0.0
100,339,1,0.0
100,353,1,0.0
100,488,3,0.0
100,636,1,0.0
100,698,2,0.0
100,758,4,1.0
100,774,4,1.0
100,845,1,0.0
101,127,1,0.0
101,313,3,0.0
101,465,3,0.0
101,524,1,0.0
101,603,1,0.0
101,636,1,0.0
101,650,1,0.0
101,668,1,0.0
101,675,1,0.0
101,893,1,0.0
102,41,2,0.0
102,119,2,0.0
102,273,2,0.0
102,275,2,0.0
102,375,2,0.0
102,393,2,0.0
102,432,2,0.0
102,472,2,0.0
102,799,2,0.0
102,933,2,0.0
103,43,1,0.0
103,468,1,0.0
103,508,1,0.0
103,572,1,0.0
103,573,1,0.0
103,660,1,0.0
103,661,1,0.0
103,988,1,0.0
104,26,1,0.0
104,345,1,0.0
104,390,1,0.0
104,470,1,0.0
104,700,1,0.0
104,768,1,0.0
104,885,3,0.0
104,895,1,0.0
105,109,3,0.0
105,231,2,0.0
105,397,4,1.0
105,481,4,1.0
105,757,1,0.0
105,789,1,0.0
105,792,3,0.0
105,968,3,0.0
106,54,1,0.0
106,58,1,0.0
106,165,1,0.0
106,169,3,0.0
106,207,5,1.0
106,296,1,0.0
106,484,5,1.0
106,792,4,1.0
106,888,5,1.0
106,905,5,1.0
107,141,4,1.0
107,180,1,0.0
107,221,1,0.0
107,225,3,0.0
107,232,1,0.0
107,345,2,0.0
107,490,1,0.0
107,520,2,0.0
107,807,3,0.0
107,866,1,0.0
108,70,1,0.0
108,153,2,0.0
108,171,2,0.0
108,192,3,0.0
108,644,1,0.0
108,645,2,0.0
108,694,1,0.0
108,779,1,0.0
108,907,1,0.0
109,182,1,0.0
109,242,3,0.0
109,548,2,0.0
109,598,2,0.0
109,643,1,0.0
109,668,2,0.0
109,899,1,0.0
109,951,1,0.0
109,993,2,0.0
110,213,2,0.0
110,435,2,0.0
110,468,2,0.0
110,488,2,0.0
110,523,2,0.0
110,565,2,0.0
110,612,2,0.0
110,720,2,0.0
110,843,2,0.0
110,866,2,0.0
111,305,3,0.0
111,365,2,0.0
111,370,1,0.0
111,378,2,0.0
111,384,2,0.0
111,634,3,0.0
111,876,3,0.0
111,910,3,0.0
111,938,2,0.0
111,961,2,0.0
112,18,3,0.0
112,86,1,0.0
112,208,2,0.0
112,255,1,0.0
112,371,1,0.0
112,382,1,0.0
112,636,1,0.0
112,726,3,0.0
112,805,1,0.0
113,117,4,1.0
113,160,2,0.0
113,317,2,0.0
113,456,2,0.0
113,482,4,1.0
113,816,1,0.0
113,887,2,0.0
113,920,3,0.0
113,953,3,0.0
114,24,3,0.0
114,25,1,0.0
114,94,1,0.0
114,216,1,0.0
114,304,2,0.0
114,464,1,0.0
114,490,1,0.0
114,538,1,0.0
114,846,1,0.0
115,16,4,1.0
115,53,2,0.0
115,203,4,1.0
115,311,4,1.0
115,530,2,0.0
115,713,3,0.0
115,843,3,0.0
115,914,2,0.0
115,944,3,0.0
116,153,2,0.0
116,238,3,0.0
116,261,2,0.0
116,339,2,0.0
116,366,1,0.0
116,536,1,0.0
116,692,2,0.0
116,727,1,0.0
116,774,2,0.0
117,202,1,0.0
117,248,1,0.0
117,332,1,0.0
117,444,1,0.0
117,717,2,0.0
117,766,3,0.0
117,962,1,0.0
117,978,1,0.0
118,96,1,0.0
118,212,3,0.0
118,297,1,0.0
118,375,1,0.0
118,448,1,0.0
118,618,1,0.0
118,632,1,0.0
118,772,1,0.0
118,780,1,0.0
118,960,1,0.0
119,12,1,0.0
119,206,1,0.0
119,230,1,0.0
119,275,1,0.0
119,309,1,0.0
119,350,1,0.0
119,772,1,0.0
119,898,2,0.0
119,980,1,0.0
119,998,1,0.0
120,32,1,0.0
120,96,1,0.0
120,175,1,0.0
120,326,3,0.0
120,361,1,0.0
120,378,1,0.0
120,470,1,0.0
120,494,3,0.0
120,871,1,0.0
120,880,1,0.0
121,15,1,0.0
121,135,1,0.0
121,254,1,0.0
121,369,1,0.0
121,385,1,0.0
121,463,1,0.0
121,739,1,0.0
121,779,1,0.0
121,892,1,0.0
121,958,1,0.0
122,132,3,0.0
122,141,5,1.0
122,311,1,0.0
122,313,4,1.0
122,430,2,0.0
122,451,1,0.0
122,504,2,0.0
122,765,3,0.0
122,780,4,1.0
122,801,4,1.0
123,20,2,0.0
123,87,1,0.0
123,210,2,0.0
123,661,3,0.0
123,688,1,0.0
123,740,1,0.0
123,839,2,0.0
123,911,3,0.0
123,920,4,1.0
123,976,1,0.0
124,72,1,0.0
124,294,3,0.0
124,366,2,0.0
124,421,2,0.0
124,580,1,0.0
124,629,1,0.0
124,821,2,0.0
125,115,1,0.0
125,181,1,0.0
125,183,3,0.0
125,348,2,0.0
125,353,1,0.0
125,742,1,0.0
125,778,1,0.0
125,833,1,0.0
125,913,1,0.0
126,259,1,0.0
126,409,4,1.0
126,478,1,0.0
126,743,4,1.0
126,788,2,0.0
126,865,1,0.0
126,902,1,0.0
126,903,1,0.0
126,941,3,0.0
127,56,1,0.0
127,73,1,0.0
127,108,1,0.0
127,138,1,0.0
127,342,1,0.0
127,467,4,1.0
127,835,1,0.0
127,843,1,0.0
127,922,3,0.0
127,978,3,0.0
128,55,2,0.0
128,252,4,1.0
128,306,5,1.0
128,380,2,0.0
128,593,1,0.0
128,755,5,1.0
128,918,2,0.0
128,976,1,0.0
129,304,2,0.0
129,321,1,0.0
129,337,4,1.0
129,478,1,0.0
129,521,3,0.0
129,630,2,0.0
129,780,4,1.0
129,792,4,1.0
129,823,1,0.0
129,916,4,1.0
130,28,3,0.0
130,381,3,0.0
130,394,3,0.0
130,438,2,0.0
130,439,2,0.0
130,593,3,0.0
130,679,2,0.0
130,766,3,0.0
130,787,2,0.0
130,911,3,0.0
131,12,1,0.0
131,19,1,0.0
131,229,1,0.0
131,424,1,0.0
131,606,5,1.0
131,807,1,0.0
131,979,1,0.0
131,984,1,0.0
132,83,1,0.0
132,148,4,1.0
132,183,3,0.0
132,201,2,0.0
132,419,1,0.0
132,436,1,0.0
132,577,3,0.0
132,710,3,0.0
132,979,1,0.0
132,990,1,0.0
133,40,3,0.0
133,65,5,1.0
133,123,3,0.0
133,584,2,0.0
133,686,3,0.0
133,709,4,1.0
133,772,5,1.0
133,868,3,0.0
133,896,2,0.0
133,901,3,0.0
134,21,1,0.0
134,131,1,0.0
134,190,1,0.0
134,234,1,0.0
134,240,1,0.0
134,357,2,0.0
134,378,1,0.0
134,655,2,0.0
134,808,1,0.0
134,855,1,0.0
135,103,1,0.0
135,466,1,0.0
135,484,1,0.0
135,669,1,0.0
135,721,1,0.0
135,723,1,0.0
135,753,1,0.0
135,951,1,0.0
135,993,1,0.0
136,13,2,0.0
136,75,1,0.0
136,122,2,0.0
136,346,3,0.0
136,588,1,0.0
136,606,1,0.0
136,655,1,0.0
136,728,1,0.0
136,753,2,0.0
137,105,3,0.0
137,113,3,0.0
137,341,1,0.0
137,438,1,0.0
137,446,1,0.0
137,483,4,1.0
137,638,4,1.0
137,794,3,0.0
137,953,1,0.0
137,976,3,0.0
138,115,3,0.0
138,177,3,0.0
138,419,2,0.0
138,509,3,0.0
138,638,3,0.0
138,882,3,0.0
139,98,1,0.0
139,100,1,0.0
139,134,1,0.0
139,160,1,0.0
139,175,1,0.0
139,332,1,0.0
139,595,1,0.0
139,609,1,0.0
140,2,3,0.0
140,65,4,1.0
140,163,5,1.0
140,333,4,1.0
140,500,4,1.0
140,588,5,1.0
140,617,4,1.0
140,620,2,0.0
140,761,4,1.0
140,989,4,1.0
141,84,3,0.0
141,104,2,0.0
141,116,2,0.0
141,270,2,0.0
141,342,2,0.0
141,346,3,0.0
141,456,2,0.0
141,689,2,0.0
141,809,4,1.0
142,2,2,0.0
142,119,1,0.0
142,155,1,0.0
142,205,1,0.0
142,256,1,0.0
142,289,1,0.0
142,536,1,0.0
142,579,1,0.0
142,746,1,0.0
142,898,2,0.0
143,100,1,0.0
143,119,3,0.0
143,184,3,0.0
143,273,2,0.0
143,309,3,0.0
143,397,1,0.0
143,589,1,0.0
143,644,3,0.0
143,655,3,0.0
143,872,2,0.0
144,107,4,1.0
144,330,4,1.0
144,354,3,0.0
144,488,2,0.0
144,520,2,0.0
144,534,3,0.0
144,882,5,1.0
144,884,5,1.0
144,927,4,1.0
144,984,3,0.0
145,116,3,0.0
145,206,3,0.0
145,226,2,0.0
145,307,1,0.0
145,366,3,0.0
145,523,3,0.0
145,755,2,0.0
145,794,4,1.0
145,832,3,0.0
145,972,2,0.0
146,36,1,0.0
146,58,1,0.0
146,156,1,0.0
146,170,1,0.0
146,197,1,0.0
146,214,1,0.0
146,409,1,0.0
146,648,1,0.0
146,763,1,0.0
147,48,1,0.0
147,61,1,0.0
147,92,3,0.0
147,102,1,0.0
147,232,3,0.0
147,265,1,0.0
147,440,4,1.0
147,803,3,0.0
147,824,1,0.0
147,988,3,0.0
148,60,3,0.0
148,205,3,0.0
148,258,1,0.0
148,281,3,0.0
