user_id,item_id,rating
18,88,2.0
18,92,3.0
18,102,4.0
18,104,3.0
18,175,4.0
18,234,3.0
18,244,1.0
18,251,2.0
18,294,1.0
19,64,1.0
19,70,1.0
19,90,1.0
19,110,1.0
19,111,1.0
19,166,4.0
19,184,1.0
19,203,1.0
19,221,2.0
19,236,1.0
19,260,2.0
19,274,1.0
19,287,2.0
19,291,3.0
20,38,2.0
20,70,1.0
20,79,3.0
20,147,1.0
20,182,3.0
20,183,1.0
20,187,1.0
20,188,1.0
20,208,2.0
20,209,1.0
20,214,1.0
20,272,4.0
21,41,2.0
21,76,4.0
21,93,4.0
21,102,2.0
21,127,4.0
21,137,3.0
21,149,4.0
21,179,3.0
21,185,4.0
21,200,3.0
21,213,4.0
21,231,4.0
21,273,4.0
21,298,4.0
22,25,2.0
22,48,4.0
22,73,4.0
22,88,4.0
22,100,4.0
22,112,5.0
22,123,4.0
22,135,3.0
22,164,2.0
22,165,3.0
22,167,1.0
22,169,3.0
22,220,4.0
22,266,2.0
22,269,3.0
23,4,1.0
23,77,1.0
23,102,1.0
23,113,1.0
23,125,1.0
23,130,1.0
23,134,1.0
23,138,1.0
23,192,1.0
23,247,1.0
23,263,1.0
23,287,2.0
24,9,5.0
24,15,1.0
24,69,2.0
24,96,4.0
24,116,3.0
24,133,4.0
24,150,4.0
24,170,2.0
24,204,3.0
24,221,3.0
24,261,2.0
24,294,2.0
25,7,1.0
25,31,1.0
25,77,1.0
25,86,1.0
25,105,1.0
25,120,3.0
25,134,1.0
25,149,1.0
25,157,2.0
25,224,2.0
25,237,5.0
25,257,3.0
25,271,3.0
25,273,5.0
26,97,2.0
26,123,2.0
26,130,2.0
26,133,3.0
26,154,4.0
26,161,5.0
26,181,1.0
26,187,3.0
26,213,3.0
26,220,3.0
26,276,5.0
26,277,4.0
26,297,4.0
27,9,2.0
27,27,1.0
27,35,3.0
27,40,2.0
27,103,1.0
27,107,2.0
27,119,2.0
27,144,1.0
27,147,2.0
27,163,1.0
27,171,2.0
27,181,2.0
27,244,1.0
27,263,4.0
28,42,1.0
28,58,1.0
28,60,2.0
28,68,1.0
28,85,1.0
28,97,3.0
28,108,2.0
28,124,4.0
28,172,3.0
28,197,1.0
28,217,2.0
28,218,5.0
28,251,1.0
28,270,1.0
28,291,1.0
29,3,3.0
29,6,1.0
29,28,1.0
29,113,1.0
29,133,2.0
29,135,2.0
29,152,3.0
29,182,2.0
29,192,1.0
29,213,5.0
29,225,1.0
29,241,3.0
29,273,4.0
29,283,2.0
30,19,3.0
30,122,3.0
30,133,3.0
30,155,5.0
30,157,4.0
30,184,4.0
30,185,2.0
30,190,1.0
30,200,5.0
30,204,4.0
30,209,3.0
30,211,3.0
30,219,3.0
31,22,1.0
31,23,3.0
31,29,1.0
31,33,1.0
31,60,2.0
31,65,1.0
31,66,1.0
31,108,1.0
31,124,1.0
31,133,1.0
31,181,1.0
31,191,4.0
31,208,4.0
31,256,3.0
31,277,2.0
32,33,3.0
32,55,1.0
32,64,1.0
32,125,1.0
32,137,3.0
32,169,1.0
32,191,3.0
32,214,3.0
32,237,4.0
32,244,1.0
32,268,3.0
33,51,2.0
33,57,4.0
33,60,4.0
33,61,5.0
33,63,2.0
33,64,5.0
33,135,2.0
33,178,4.0
33,193,2.0
33,217,3.0
33,265,2.0
33,276,1.0
33,277,2.0
33,295,2.0
34,31,1.0
34,49,1.0
34,79,2.0
34,123,1.0
34,162,2.0
34,165,4.0
34,187,2.0
34,216,1.0
34,226,1.0
34,257,4.0
34,292,3.0
34,296,3.0
35,24,3.0
35,45,2.0
35,61,1.0
35,79,4.0
35,89,1.0
35,128,1.0
35,138,5.0
35,159,1.0
35,165,4.0
35,182,3.0
35,198,4.0
35,227,5.0
36,24,1.0
36,96,1.0
36,149,1.0
36,170,2.0
36,186,1.0
36,189,1.0
36,190,2.0
36,191,2.0
36,223,5.0
36,266,5.0
36,269,5.0
37,24,1.0
37,36,2.0
37,54,1.0
37,69,1.0
37,86,3.0
37,110,1.0
37,132,1.0
37,171,3.0
37,181,1.0
37,194,3.0
37,199,3.0
37,273,1.0
37,289,1.0
38,9,1.0
38,33,1.0
38,50,1.0
38,128,1.0
38,159,3.0
38,183,3.0
38,196,3.0
38,209,1.0
38,225,2.0
38,230,2.0
38,244,3.0
38,278,3.0
38,285,4.0
39,21,5.0
39,74,5.0
39,94,5.0
39,95,4.0
39,96,1.0
39,125,5.0
39,153,2.0
39,156,3.0
39,222,2.0
39,231,5.0
39,240,5.0
39,266,5.0
39,274,5.0
39,283,5.0
40,24,2.0
40,55,2.0
40,62,3.0
40,63,4.0
40,88,3.0
40,160,2.0
40,163,4.0
40,167,1.0
40,227,5.0
40,268,4.0
40,271,4.0
40,272,4.0
41,43,1.0
41,45,1.0
41,70,1.0
41,80,1.0
41,111,1.0
41,140,1.0
41,173,2.0
41,181,1.0
41,219,4.0
41,269,3.0
41,282,5.0
42,38,1.0
42,81,1.0
42,85,1.0
42,87,1.0
42,151,2.0
42,213,2.0
42,225,1.0
42,251,1.0
42,264,2.0
42,280,1.0
42,285,2.0
42,291,2.0
43,22,4.0
43,26,1.0
43,30,1.0
43,38,2.0
43,41,2.0
43,54,1.0
43,55,2.0
43,83,1.0
43,114,3.0
43,247,2.0
43,295,3.0
44,18,1.0
44,63,2.0
44,78,2.0
44,80,1.0
44,107,1.0
44,146,1.0
44,152,3.0
44,164,2.0
44,196,4.0
44,218,2.0
44,258,1.0
44,294,1.0
45,10,1.0
45,17,1.0
45,30,1.0
45,63,1.0
45,80,1.0
45,116,1.0
45,174,3.0
45,212,2.0
45,223,1.0
45,254,3.0
45,295,4.0
46,1,2.0
46,19,4.0
46,45,2.0
46,59,2.0
46,102,2.0
46,105,2.0
46,130,2.0
46,166,4.0
46,189,2.0
46,206,3.0
46,247,2.0
46,268,3.0
46,273,3.0
47,17,3.0
47,33,2.0
47,66,4.0
47,72,4.0
47,97,2.0
47,143,3.0
47,167,2.0
47,171,3.0
47,193,3.0
47,226,1.0
47,236,3.0
47,252,3.0
48,10,2.0
48,19,1.0
48,34,5.0
48,75,4.0
48,113,1.0
48,114,4.0
48,136,3.0
48,150,1.0
48,156,2.0
48,157,3.0
48,159,1.0
48,168,4.0
48,298,2.0
49,52,1.0
49,70,1.0
49,101,1.0
49,131,1.0
49,173,2.0
49,177,3.0
49,214,2.0
49,233,4.0
49,238,4.0
49,250,4.0
49,255,2.0
49,261,4.0
49,266,4.0
50,7,1.0
50,18,1.0
50,47,1.0
50,61,1.0
50,62,1.0
50,89,1.0
50,146,1.0
50,155,3.0
50,160,3.0
50,188,5.0
50,208,2.0
50,252,4.0
50,261,3.0
51,13,3.0
51,38,3.0
51,42,5.0
51,48,4.0
51,60,3.0
51,84,3.0
51,154,1.0
51,173,3.0
51,216,3.0
51,228,4.0
51,237,4.0
52,12,1.0
52,34,1.0
52,44,1.0
52,66,3.0
52,80,1.0
52,103,1.0
52,113,4.0
52,147,3.0
52,194,2.0
52,240,1.0
52,250,1.0
52,261,3.0
52,295,2.0
53,82,1.0
53,102,1.0
53,120,4.0
53,128,1.0
53,140,3.0
53,141,1.0
53,208,2.0
53,257,2.0
53,267,1.0
53,282,1.0
54,7,4.0
54,14,3.0
54,21,3.0
54,38,3.0
54,41,2.0
54,78,5.0
54,92,5.0
54,187,3.0
54,224,3.0
54,245,4.0
55,43,1.0
55,49,1.0
55,59,1.0
55,63,1.0
55,74,1.0
55,138,1.0
55,187,3.0
55,198,1.0
55,230,2.0
55,243,4.0
55,269,3.0
55,281,2.0
55,289,2.0
56,28,4.0
56,31,2.0
56,42,4.0
56,91,3.0
56,105,3.0
56,139,1.0
56,179,2.0
56,209,3.0
56,213,4.0
56,257,4.0
56,266,4.0
56,278,3.0
56,285,2.0
57,8,1.0
57,49,2.0
57,90,1.0
57,98,1.0
57,119,1.0
57,123,2.0
57,125,1.0
57,127,1.0
57,143,2.0
57,162,1.0
57,185,3.0
57,187,3.0
58,14,3.0
58,21,2.0
58,47,1.0
58,72,1.0
58,92,2.0
58,115,1.0
58,130,2.0
58,226,1.0
58,229,4.0
58,244,2.0
58,261,1.0
58,274,1.0
58,276,1.0
59,7,1.0
59,14,1.0
59,24,1.0
59,43,1.0
59,57,1.0
59,117,1.0
59,120,1.0
59,123,1.0
59,128,1.0
59,136,1.0
59,178,1.0
59,208,2.0
59,239,1.0
59,284,1.0
60,56,1.0
60,63,1.0
60,66,4.0
60,105,1.0
60,127,1.0
60,129,1.0
60,171,4.0
60,177,4.0
60,194,4.0
60,200,3.0
60,220,5.0
60,240,1.0
60,292,2.0
61,18,1.0
61,33,2.0
61,48,1.0
61,81,1.0
61,137,1.0
61,151,1.0
61,152,1.0
61,163,2.0
61,201,1.0
61,208,3.0
61,228,1.0
61,263,1.0
61,268,1.0
61,271,1.0
62,46,1.0
62,48,1.0
62,83,1.0
62,132,1.0
62,140,1.0
62,142,1.0
62,146,1.0
62,148,1.0
62,159,3.0
62,191,3.0
62,207,1.0
62,215,1.0
62,236,1.0
63,95,2.0
63,103,1.0
63,131,3.0
63,132,2.0
63,133,2.0
63,176,1.0
63,214,4.0
63,216,4.0
63,228,3.0
63,234,1.0
63,241,1.0
64,4,1.0
64,81,1.0
64,121,1.0
64,135,1.0
64,146,2.0
64,190,1.0
64,191,4.0
64,240,3.0
64,244,1.0
64,260,4.0
64,271,2.0
64,281,3.0
65,45,1.0
65,55,1.0
65,69,1.0
65,79,1.0
65,102,1.0
65,176,1.0
65,195,1.0
65,200,2.0
65,208,3.0
65,268,4.0
65,271,1.0
65,278,5.0
65,287,1.0
66,4,2.0
66,18,5.0
66,35,2.0
66,49,5.0
66,53,1.0
66,157,5.0
66,177,3.0
66,191,4.0
66,192,4.0
66,210,4.0
66,238,3.0
66,240,3.0
67,54,1.0
67,56,1.0
67,105,1.0
67,123,1.0
67,129,1.0
67,137,2.0
67,144,1.0
67,152,1.0
67,164,1.0
67,194,2.0
67,200,3.0
67,216,1.0
67,221,1.0
67,231,1.0
67,247,2.0
68,3,3.0
68,7,1.0
68,15,1.0
68,38,3.0
68,43,3.0
68,47,1.0
68,64,2.0
68,100,2.0
68,117,3.0
68,196,4.0
68,272,1.0
68,281,3.0
69,9,1.0
69,28,1.0
69,29,1.0
69,45,1.0
69,115,1.0
69,148,1.0
69,151,1.0
69,191,4.0
69,210,2.0
69,221,1.0
69,244,1.0
69,254,1.0
69,259,4.0
69,281,5.0
70,31,1.0
70,75,5.0
70,87,3.0
70,91,1.0
70,98,1.0
70,99,1.0
70,109,1.0
70,141,5.0
70,156,3.0
70,166,4.0
70,225,3.0
70,238,3.0
71,41,1.0
71,89,1.0
71,104,3.0
71,115,5.0
71,142,5.0
71,179,1.0
71,181,1.0
71,194,1.0
71,220,1.0
71,245,4.0
71,259,1.0
71,286,1.0
71,289,1.0
72,15,1.0
72,35,1.0
72,45,1.0
72,65,1.0
72,84,1.0
72,125,1.0
72,126,1.0
72,174,1.0
72,198,1.0
72,212,4.0
72,224,2.0
72,267,3.0
72,297,3.0
73,23,1.0
73,25,2.0
73,82,1.0
73,84,4.0
73,85,3.0
73,107,4.0
73,117,2.0
73,141,3.0
73,163,1.0
73,195,1.0
73,199,4.0
73,283,1.0
74,18,1.0
74,79,3.0
74,81,1.0
74,83,1.0
74,110,1.0
74,112,1.0
74,123,1.0
74,129,1.0
74,143,2.0
74,231,1.0
74,243,4.0
74,244,1.0
74,287,1.0
74,290,2.0
75,34,1.0
75,45,3.0
75,67,1.0
75,78,1.0
75,84,1.0
75,96,3.0
75,110,1.0
75,126,3.0
75,160,2.0
75,173,3.0
75,176,1.0
75,217,1.0
75,231,2.0
75,239,4.0
75,260,3.0
76,18,2.0
76,86,2.0
76,127,1.0
76,134,2.0
76,166,1.0
76,215,5.0
76,231,3.0
76,242,1.0
76,267,3.0
76,279,2.0
77,4,3.0
77,19,3.0
77,42,1.0
77,55,2.0
77,65,1.0
77,69,1.0
77,78,1.0
77,107,1.0
77,125,5.0
77,136,1.0
77,168,5.0
77,213,1.0
77,225,1.0
77,236,3.0
77,262,4.0
77,299,1.0
78,24,1.0
78,57,1.0
78,82,1.0
78,84,1.0
78,122,1.0
78,142,1.0
78,156,1.0
78,215,5.0
78,225,2.0
78,234,1.0
78,236,4.0
78,249,1.0
78,266,1.0
78,291,1.0
79,13,5.0
79,15,3.0
79,25,2.0
79,35,5.0
79,71,3.0
79,75,4.0
79,83,4.0
79,118,4.0
79,122,4.0
79,162,5.0
79,284,2.0
79,286,4.0
79,293,4.0
80,7,2.0
80,11,1.0
80,30,1.0
80,108,1.0
80,134,1.0
80,147,1.0
80,185,2.0
80,197,1.0
80,250,1.0
80,259,1.0
80,285,3.0
80,288,3.0
81,4,3.0
81,6,2.0
81,35,3.0
81,56,1.0
81,122,5.0
81,155,2.0
81,246,4.0
81,256,2.0
82,4,4.0
82,21,2.0
82,30,1.0
82,49,3.0
82,50,2.0
82,55,2.0
82,102,2.0
82,110,1.0
82,118,3.0
82,188,1.0
82,209,4.0
82,224,1.0
82,289,2.0
83,7,2.0
83,50,2.0
83,55,2.0
83,59,1.0
83,73,3.0
83,110,2.0
83,113,3.0
83,115,3.0
83,155,4.0
83,159,4.0
83,184,4.0
83,218,3.0
83,265,4.0
83,295,4.0
84,25,1.0
84,64,3.0
84,104,3.0
84,128,2.0
84,142,3.0
84,164,3.0
84,188,3.0
84,193,3.0
84,219,3.0
84,220,4.0
84,291,4.0
85,10,3.0
85,25,1.0
85,30,2.0
85,39,1.0
85,86,1.0
85,114,3.0
85,117,1.0
85,170,3.0
85,174,1.0
85,213,3.0
85,255,1.0
85,275,1.0
86,19,2.0
86,74,2.0
86,75,1.0
86,97,1.0
86,111,1.0
86,112,2.0
86,122,1.0
86,144,3.0
86,175,1.0
86,207,3.0
86,210,4.0
86,236,3.0
86,258,1.0
87,82,2.0
87,86,4.0
87,87,3.0
87,98,3.0
87,121,3.0
87,182,3.0
87,193,4.0
87,218,3.0
87,276,3.0
87,292,3.0
88,53,1.0
88,59,1.0
88,70,1.0
88,71,1.0
88,133,1.0
88,206,5.0
88,245,4.0
88,252,3.0
88,269,2.0
88,275,1.0
88,298,2.0
89,3,4.0
89,21,3.0
89,57,1.0
89,79,1.0
89,113,2.0
89,115,3.0
89,127,3.0
89,146,2.0
89,159,3.0
89,221,3.0
89,244,3.0
89,252,5.0
89,256,1.0
89,276,1.0
89,299,4.0
90,19,1.0
90,76,1.0
90,103,1.0
90,104,1.0
90,109,1.0
90,116,1.0
90,153,3.0
90,165,1.0
90,188,4.0
90,224,4.0
90,227,3.0
90,230,1.0
90,295,3.0
90,299,4.0
91,31,2.0
91,39,2.0
91,78,3.0
91,100,2.0
91,124,1.0
91,152,1.0
91,176,1.0
91,191,3.0
91,247,3.0
91,253,3.0
91,271,3.0
91,275,1.0
91,278,2.0
91,296,1.0
91,299,3.0
92,37,1.0
92,99,1.0
92,124,1.0
92,128,1.0
92,131,1.0
92,159,1.0
92,165,3.0
92,200,1.0
92,221,1.0
92,250,1.0
92,278,2.0
92,284,1.0
93,33,1.0
93,72,1.0
93,83,3.0
93,108,1.0
93,150,2.0
93,196,3.0
93,205,3.0
93,258,2.0
93,268,3.0
93,276,2.0
93,285,1.0
94,0,1.0
94,90,1.0
94,104,1.0
94,162,1.0
94,200,2.0
94,205,2.0
94,215,1.0
94,224,1.0
94,239,2.0
94,268,1.0
94,292,3.0
95,24,1.0
95,38,1.0
95,64,1.0
95,65,1.0
95,67,1.0
95,90,1.0
95,118,1.0
95,183,1.0
95,184,4.0
95,210,3.0
95,225,3.0
95,241,3.0
95,269,3.0
95,289,1.0
96,4,1.0
96,6,1.0
96,11,1.0
96,20,1.0
96,32,1.0
96,95,1.0
96,104,1.0
96,145,1.0
96,163,1.0
96,172,3.0
96,177,3.0
96,184,1.0
96,189,1.0
96,266,3.0
97,4,1.0
97,6,1.0
97,41,1.0
97,95,1.0
97,137,1.0
97,173,5.0
97,176,3.0
97,197,4.0
97,222,2.0
97,225,5.0
97,236,4.0
97,242,1.0
97,244,2.0
97,279,3.0
97,285,1.0
98,7,1.0
98,27,1.0
98,54,1.0
98,63,1.0
98,83,1.0
98,92,1.0
98,106,1.0
98,122,1.0
98,140,1.0
98,154,1.0
98,174,1.0
98,177,1.0
98,201,1.0
98,218,3.0
99,4,4.0
99,12,2.0
99,61,3.0
99,65,2.0
99,71,3.0
99,97,4.0
99,100,4.0
99,130,3.0
99,155,3.0
99,232,3.0
99,258,2.0
99,260,3.0
99,282,3.0
100,9,1.0
100,22,1.0
100,78,1.0
100,79,1.0
100,147,2.0
100,162,3.0
100,169,1.0
100,206,1.0
100,214,1.0
100,229,3.0
100,242,2.0
100,273,1.0
100,288,2.0
100,294,1.0
101,2,4.0
101,24,4.0
101,38,3.0
101,53,3.0
101,63,3.0
101,94,4.0
101,108,4.0
101,140,3.0
101,165,4.0
101,196,3.0
101,203,3.0
101,249,4.0
101,253,3.0
101,287,3.0
102,42,1.0
102,63,1.0
102,81,1.0
102,111,1.0
102,139,1.0
102,151,1.0
102,187,3.0
102,203,2.0
102,226,1.0
102,242,1.0
102,255,1.0
102,285,1.0
103,67,3.0
103,88,1.0
103,100,1.0
103,108,3.0
103,109,1.0
103,110,1.0
103,173,2.0
103,188,2.0
103,222,1.0
103,226,1.0
103,234,1.0
103,246,5.0
103,253,3.0
104,6,1.0
104,10,3.0
104,46,3.0
104,85,3.0
104,109,2.0
104,122,2.0
104,148,3.0
104,173,2.0
104,208,3.0
104,220,1.0
104,226,1.0
104,267,2.0
105,4,4.0
105,31,2.0
105,79,1.0
105,98,1.0
105,103,2.0
105,107,4.0
105,111,1.0
105,113,3.0
105,139,1.0
105,147,1.0
105,183,2.0
105,236,3.0
106,76,3.0
106,77,2.0
106,81,2.0
106,91,5.0
106,97,1.0
106,127,2.0
106,139,3.0
106,153,5.0
106,162,2.0
106,184,3.0
106,214,5.0
107,51,1.0
107,58,1.0
107,60,1.0
107,132,1.0
107,143,1.0
107,145,1.0
107,182,4.0
107,197,1.0
107,205,2.0
107,206,4.0
107,236,1.0
107,238,2.0
107,249,5.0
107,251,4.0
107,256,1.0
107,270,5.0
108,8,1.0
108,17,1.0
108,54,1.0
108,61,1.0
108,74,1.0
108,82,1.0
108,139,1.0
108,160,1.0
108,182,1.0
108,220,1.0
108,269,1.0
108,278,2.0
108,284,1.0
108,291,1.0
109,36,2.0
109,70,4.0
109,87,3.0
109,90,4.0
109,148,4.0
109,167,2.0
109,182,2.0
109,206,3.0
109,234,4.0
109,238,2.0
109,288,2.0
109,291,3.0
110,0,4.0
110,5,2.0
110,102,2.0
110,143,1.0
110,145,2.0
110,167,2.0
110,189,1.0
110,197,1.0
110,206,4.0
110,244,3.0
110,248,2.0
110,271,1.0
110,277,3.0
110,281,3.0
110,287,5.0
111,39,1.0
111,51,1.0
111,85,1.0
111,176,3.0
111,208,1.0
111,218,3.0
111,228,3.0
111,240,3.0
111,248,1.0
111,253,2.0
111,281,1.0
111,292,2.0
111,295,4.0
112,21,1.0
112,63,1.0
112,96,1.0
112,105,1.0
112,151,1.0
112,158,2.0
112,163,1.0
112,169,1.0
112,207,1.0
112,217,1.0
112,226,1.0
112,269,1.0
112,285,2.0
112,298,2.0
113,23,1.0
113,47,1.0
113,53,1.0
113,115,1.0
113,132,1.0
113,143,1.0
113,165,1.0
113,179,3.0
113,182,3.0
113,210,1.0
113,272,2.0
114,41,3.0
114,47,2.0
114,97,2.0
114,104,2.0
114,147,1.0
114,157,1.0
114,187,1.0
114,193,5.0
114,251,1.0
114,273,4.0
114,287,2.0
114,289,1.0
114,298,4.0
115,1,3.0
115,12,5.0
115,14,3.0
115,23,3.0
115,60,2.0
115,90,3.0
115,146,4.0
115,154,3.0
115,156,3.0
115,173,3.0
115,180,2.0
115,200,4.0
115,223,4.0
115,264,5.0
116,26,3.0
116,54,4.0
116,81,3.0
116,84,4.0
116,91,3.0
116,107,4.0
116,179,5.0
116,215,2.0
116,220,4.0
116,288,4.0
117,16,3.0
117,22,5.0
117,48,2.0
117,75,5.0
117,81,2.0
117,105,2.0
117,112,2.0
117,113,1.0
117,159,4.0
117,167,4.0
117,178,2.0
117,189,2.0
117,242,3.0
117,247,3.0
117,281,3.0
118,15,1.0
118,47,1.0
118,81,1.0
118,84,1.0
118,140,1.0
118,141,1.0
118,148,1.0
118,161,1.0
118,170,1.0
118,171,1.0
118,184,1.0
118,201,1.0
118,214,1.0
118,269,1.0
119,44,1.0
119,45,1.0
119,68,1.0
119,80,4.0
119,96,2.0
119,110,1.0
119,119,2.0
119,134,4.0
119,170,4.0
119,185,1.0
119,236,3.0
120,12,2.0
120,64,4.0
120,76,1.0
120,82,1.0
120,87,1.0
120,97,1.0
120,126,1.0
120,196,1.0
120,212,5.0
120,214,4.0
120,227,5.0
120,249,1.0
120,269,1.0
120,282,1.0
121,10,1.0
121,11,1.0
121,48,1.0
121,57,1.0
121,116,1.0
121,127,1.0
121,178,1.0
121,179,3.0
121,190,1.0
121,208,1.0
121,218,1.0
121,240,1.0
122,2,1.0
122,17,2.0
122,40,1.0
122,49,1.0
122,67,2.0
122,74,2.0
122,96,1.0
122,137,1.0
122,155,1.0
122,238,3.0
122,260,3.0
122,265,1.0
122,270,1.0
122,292,3.0
123,29,2.0
123,56,1.0
123,92,2.0
123,117,1.0
123,131,1.0
123,149,2.0
123,193,4.0
123,203,1.0
123,207,4.0
123,240,3.0
123,243,1.0
123,286,2.0
123,298,2.0
124,14,1.0
124,18,2.0
124,24,1.0
124,30,1.0
124,48,1.0
124,63,1.0
124,91,1.0
124,94,1.0
124,97,2.0
124,122,1.0
124,206,3.0
124,218,4.0
124,238,1.0
124,247,1.0
125,5,1.0
125,19,4.0
125,92,1.0
125,96,1.0
125,106,1.0
125,114,1.0
125,117,1.0
125,166,4.0
125,171,2.0
125,176,2.0
125,196,4.0
125,200,3.0
125,221,3.0
125,224,1.0
126,60,4.0
126,63,5.0
126,67,3.0
126,78,3.0
126,95,5.0
126,108,5.0
126,181,5.0
126,202,5.0
126,209,4.0
126,224,4.0
126,225,3.0
126,266,4.0
126,272,3.0
126,279,3.0
126,286,5.0
127,74,4.0
127,78,4.0
127,120,4.0
127,136,4.0
127,144,3.0
127,150,2.0
127,151,2.0
127,185,4.0
127,206,3.0
127,209,3.0
127,210,4.0
127,221,3.0
127,257,4.0
127,299,3.0
128,6,1.0
128,31,2.0
128,52,1.0
128,92,3.0
128,96,1.0
128,100,3.0
128,117,1.0
128,198,2.0
128,217,1.0
128,238,2.0
128,261,2.0
128,275,1.0
128,293,1.0
129,3,4.0
129,6,2.0
129,36,3.0
129,69,3.0
129,80,4.0
129,122,2.0
129,134,4.0
129,137,3.0
129,157,1.0
129,200,1.0
129,230,1.0
129,272,1.0
129,280,1.0
129,284,1.0
130,6,3.0
130,34,1.0
130,63,3.0
130,79,2.0
130,83,3.0
130,91,4.0
130,92,4.0
130,108,2.0
130,109,2.0
130,130,3.0
130,179,3.0
130,264,3.0
131,10,5.0
131,36,4.0
131,57,1.0
131,67,3.0
131,109,2.0
131,114,4.0
131,120,3.0
131,125,1.0
131,147,2.0
131,154,1.0
131,160,3.0
131,185,1.0
131,192,2.0
131,210,4.0
131,248,1.0
131,285,3.0
132,17,2.0
132,28,2.0
132,39,2.0
132,136,4.0
132,166,1.0
132,183,1.0
132,192,1.0
132,198,1.0
132,217,1.0
132,225,1.0
132,244,1.0
132,288,1.0
133,1,3.0
133,4,3.0
133,22,3.0
133,39,3.0
133,92,4.0
133,104,3.0
133,122,3.0
133,207,2.0
133,228,2.0
133,239,2.0
133,243,2.0
133,266,3.0
134,20,2.0
134,66,1.0
134,76,3.0
134,84,1.0
134,114,3.0
134,119,1.0
134,147,4.0
134,156,2.0
134,157,1.0
134,169,1.0
134,178,4.0
134,182,1.0
135,45,2.0
135,54,5.0
135,71,3.0
